gene_base,age,DD,GD,GG,delta_delta_DUI,hybrid_deviation_direction
PB.3940_20119,2-year,-0.24126451589239328,-0.05226120128481515,-0.13578796202241394,0.13626503767258846,Positive hybrid deviation
PB.3940_20126,1-year,-0.002445676163827626,0.0381570662229207,-0.006580151943431645,0.042669980276550334,Positive hybrid deviation
PB.3940_20126,2-year,-0.1383240631744571,0.16953484357776838,-0.06098448384342131,0.26918911708670756,Positive hybrid deviation
PB.3940_20127,1-year,0,0.0291169250340374,0.012615235322658958,0.02280930737270792,Positive hybrid deviation
PB.3940_20127,2-year,0.000912304709772882,0.09045731834197468,-0.0051825781338203925,0.09259245505399843,Positive hybrid deviation
PB.3940_20128,1-year,0.30367089896078164,-0.16050906592589437,0.023952622155600872,-0.3243208264840856,Negative hybrid deviation
PB.3940_20128,2-year,-0.020365429062664364,-0.04827632983309399,-0.08047982103570661,0.0021462952160914983,Positive hybrid deviation
PB.3940_20133,1-year,-0.06732262443023738,-0.13793657456739167,0.00028450806717046667,-0.10441751638585821,Negative hybrid deviation
PB.3940_20133,2-year,-0.1138197785583169,-0.04795286009018097,-0.001367553793305467,0.00964080608563022,Positive hybrid deviation
PB.3940_20141,1-year,-0.07172607495826862,-0.08238865559229834,0.006992259538962435,-0.05002174788264525,Negative hybrid deviation
PB.3940_20141,2-year,-0.0193687230989957,0.0009898662347850012,0.005451508913172535,0.007948473327696584,Positive hybrid deviation
PB.3940_20149,1-year,0.07672484478906977,0.02733416322426896,0.13015664071647937,-0.07610657952850561,Negative hybrid deviation
PB.3940_20149,2-year,0.16411898542241377,0.007741104255596265,0.09317969485926092,-0.12090823588524108,Negative hybrid deviation
PB.3940_20158,1-year,0.03329345713562966,-0.13791279883022822,0.29261794521949386,-0.30086850000779,Negative hybrid deviation
PB.3940_20158,2-year,-0.08230130701920167,-0.14520527236019665,0.005929518093762354,-0.10701937789747698,Negative hybrid deviation
PB.3940_20181,1-year,0.07209289310179656,0.022031711336206294,0.023465485163765898,-0.025747477796574936,Negative hybrid deviation
PB.3940_20181,2-year,-0.01723859549742257,0.0353098558601771,0.0039412516953099275,0.04195852776123342,Positive hybrid deviation
PB.3940_202,1-year,-0.115171414012676,-0.011682942532612706,-0.002476896318557187,0.04714121263300389,Positive hybrid deviation
PB.3940_202,2-year,-0.01639784626594877,-0.03037507828235697,0.01891095780039531,-0.03163163404958024,Negative hybrid deviation
PB.3940_20203,2-year,0,0.7111111111111109,-1,1.2111111111111108,Positive hybrid deviation
PB.3940_20211,1-year,-0.004938809491864621,0.05945356071314034,0.3932209418395433,-0.13468750546069902,Negative hybrid deviation
PB.3940_20211,2-year,-0.025117787488981302,0.023011017711437987,0.002309356349919245,0.034415233280969015,Positive hybrid deviation
PB.3940_20219,1-year,0.03649887615439906,-0.0032300619032653577,0.12616964866552866,-0.08456432431322922,Negative hybrid deviation
PB.3940_20219,2-year,0.017605828955109315,0.11615619516667663,-0.009344267215436991,0.11202541429684047,Positive hybrid deviation
PB.3940_20243,1-year,0.002286135279034651,0.01483741488320034,0.18211105040574838,-0.07736117795919117,Negative hybrid deviation
PB.3940_20243,2-year,0.01424770648375484,-0.04191588869674079,-0.2579776413344891,0.07994907872862633,Positive hybrid deviation
PB.3940_20250,1-year,0.08902076948956275,-0.01559793443933026,-0.47404380898592013,0.17691358530884843,Positive hybrid deviation
PB.3940_20250,2-year,-0.024290359535177664,-0.01862581573969785,-0.06624059931936932,0.026639663687575643,Positive hybrid deviation
PB.3940_2026,1-year,0.0184403444676096,0.01806345231653897,-0.0035521777612444877,0.010619368963356413,Positive hybrid deviation
PB.3940_2026,2-year,-0.011550243557141033,-0.028108408936326747,0.0044965924393017,-0.024581583377407082,Negative hybrid deviation
PB.3940_2028,1-year,0.03540775048763194,0.0060258578097271,0.024178251964185368,-0.023767143416181552,Negative hybrid deviation
PB.3940_2028,2-year,-0.05456946893870939,-0.025594688556847003,0.014772435955758091,-0.0056961720653713535,Negative hybrid deviation
PB.3940_2030,1-year,0.0024055259381802327,0.10154045700060609,0.18417429471957408,0.008250546671728934,Positive hybrid deviation
PB.3940_2030,2-year,-0.004806006584318599,0.21928633251757434,0.03926755820286465,0.20205555670830133,Positive hybrid deviation
PB.3940_20308,1-year,0.016787396977001268,-0.2453240182822916,0.22475109057938963,-0.3660932620604871,Negative hybrid deviation
PB.3940_20308,2-year,0.10759769213922332,0.12608741724317968,-0.09068072891143036,0.1176289356292832,Positive hybrid deviation
PB.3940_20316,1-year,0.03164115597208106,0.04908326118051498,-0.10765607970538377,0.08709072304716634,Positive hybrid deviation
PB.3940_20316,2-year,0.04315381331579238,-0.040868931927381,-0.1991552646701239,0.03713179374978476,Positive hybrid deviation
PB.3940_20325,1-year,-0.5053440593992193,-0.167190360219318,-0.0036074941899919555,0.08728541657528766,Positive hybrid deviation
PB.3940_20325,2-year,0.12140244680795842,0.060633248079776214,0.009455003606440582,-0.004795477127423287,Negative hybrid deviation
PB.3940_20327,1-year,0.12907959591491672,0.05507199923661238,0.024742756939853283,-0.02183917719077262,Negative hybrid deviation
PB.3940_20327,2-year,0.06181054119340658,-0.03691677518344372,-0.023145881110614885,-0.056249105224839564,Negative hybrid deviation
PB.3940_20352,1-year,0,0,0,0,No hybrid deviation
PB.3940_20352,2-year,0.00023595240502913335,0,0.0002816847838565,-0.00025881859444281665,Negative hybrid deviation
PB.3940_20356,1-year,0.0712662015918254,-0.18684317985799415,0.10451856962367267,-0.2747355654657432,Negative hybrid deviation
PB.3940_20356,2-year,0.03182058732425064,0.014093259157897386,0.09241472057126143,-0.04802439478985865,Negative hybrid deviation
PB.3940_2036,1-year,0.05664300172512904,0.009974119661036673,-0.018101868649058904,-0.009296446876998394,Negative hybrid deviation
PB.3940_2036,2-year,0.11227504057078608,-0.008164866762434664,-0.016220807494392402,-0.0561919833006315,Negative hybrid deviation
PB.3940_20363,2-year,-0.13866845350711232,-0.031218551888592017,-0.0996482415919756,0.08793979566095195,Positive hybrid deviation
PB.3940_2038,1-year,-0.2268167584754689,0.07089459691209771,0.04459227508088531,0.1620068386093895,Positive hybrid deviation
PB.3940_2038,2-year,0.016871390492041283,-0.058775997428759386,-0.02279903398350036,-0.05581217568302985,Negative hybrid deviation
PB.3940_20380,1-year,-0.4820754400507031,0.119948102410672,-0.46342822019591495,0.592699932533981,Positive hybrid deviation
PB.3940_20380,2-year,0.11405129058837693,-0.10583892818391494,-0.017046717345647,-0.1543412148052799,Negative hybrid deviation
PB.3940_2040,1-year,0.005392956830999329,-0.009917919864723429,-0.02454962051512427,-0.0003395880226609582,Negative hybrid deviation
PB.3940_2040,2-year,-0.004194020461562267,-0.07774724353907803,-0.04223159738805232,-0.05453443461427073,Negative hybrid deviation
PB.3940_20418,1-year,-0.013460488328883136,-0.04093026425227564,0.03036737609533803,-0.049383708135503086,Negative hybrid deviation
PB.3940_20418,2-year,-0.04058374536683966,0.006685172629042668,-0.003753688392358956,0.028853889508641976,Positive hybrid deviation
PB.3940_20428,1-year,0.2667100664890265,0.010233718696623761,0.07317533758942805,-0.15970898334260353,Negative hybrid deviation
PB.3940_20428,2-year,-0.13095229602934436,-0.20087716586916943,0.021716584533640636,-0.14625931012131757,Negative hybrid deviation
PB.3940_2043,1-year,-0.0048725945593724035,-0.021156456014656266,0.019557043799687326,-0.028498680634813728,Negative hybrid deviation
PB.3940_2043,2-year,0.0020941484718133285,0.031547408068266496,-0.006924097129181968,0.03396238239695082,Positive hybrid deviation
PB.3940_20432,1-year,-0.030502535941911213,-0.039825599959764424,-0.14557481830713537,0.048213077164758866,Positive hybrid deviation
PB.3940_20432,2-year,0.17082436416686242,0.04618162478987198,0.079999135697424,-0.07923012514227123,Negative hybrid deviation
PB.3940_20438,1-year,0.02834461686825579,-0.006131951290868368,0.04027226462782062,-0.04044039203890657,Negative hybrid deviation
PB.3940_20438,2-year,0.0007929322719508886,0.00476259171912663,0.034011227326539314,-0.012639488080118472,Negative hybrid deviation
PB.3940_20451,1-year,0,0,0,0,No hybrid deviation
PB.3940_20453,1-year,0,0.05472972972972964,0.048350019505754016,0.030554719976852635,Positive hybrid deviation
PB.3940_20453,2-year,0,-0.20428401771685367,0.0035542892614930377,-0.2060611623476002,Negative hybrid deviation
PB.3940_20456,1-year,-0.0028799641393240094,-0.0323817548386609,-0.01920205365642036,-0.02134074594078872,Negative hybrid deviation
PB.3940_20456,2-year,-0.02630424109905749,0.04779305121930766,-0.12238236273971326,0.12213635313869303,Positive hybrid deviation
PB.3940_20458,1-year,-0.024239832546882667,0.1296684082391729,0.009940641090416133,0.13681800396740615,Positive hybrid deviation
PB.3940_20458,2-year,0.005188411786862301,-0.14375653335291436,0.028921590802472967,-0.160811534647582,Negative hybrid deviation
PB.3940_2046,1-year,-0.006724389859056545,-0.000300814255377424,-0.00022594286473276437,0.003174352106517231,Positive hybrid deviation
PB.3940_2046,2-year,-0.0023421016953169005,-0.002510469643188795,-0.002726914582026674,2.4038495482991973e-05,Positive hybrid deviation
PB.3940_20502,1-year,-0.0055525152304193685,0.0010218809749324015,-0.0010209732778216005,0.004308625229052886,Positive hybrid deviation
PB.3940_20502,2-year,0.0033100384901841653,-0.0022165112495404673,0.006919632680584266,-0.007331346834924683,Negative hybrid deviation
PB.3940_20520,1-year,-0.15782250129433262,-0.04221619354722228,0.06451612903225801,0.004436992583815025,Positive hybrid deviation
PB.3940_20520,2-year,-0.15187875504964177,-0.09719877238478425,-0.120820668693009,0.039150939486541136,Positive hybrid deviation
PB.3940_20521,1-year,-0.09573976254854534,-0.018067813789143683,-0.05084026588984206,0.05522220043005002,Positive hybrid deviation
PB.3940_20521,2-year,-0.006919876020018603,-0.06119267872846737,0.07844103798822868,-0.0969532597125724,Negative hybrid deviation
PB.3940_2053,1-year,-0.058503000791002346,-0.16908512171058626,-0.0007852375343541334,-0.13944100254790803,Negative hybrid deviation
PB.3940_2053,2-year,0.12046265387923105,-0.00728059369824087,-0.00013825622196960005,-0.0674427925268716,Negative hybrid deviation
PB.3940_20539,1-year,0.07877394343108701,-0.013035329557058328,-0.0014266428919196272,-0.05170897982664202,Negative hybrid deviation
PB.3940_20539,2-year,0.002884204301676685,-0.04162608937315393,-0.00568296184774808,-0.04022671060011823,Negative hybrid deviation
PB.3940_20540,1-year,0.333182051213766,-0.1251741896675761,0.041399785121343124,-0.31246510783513065,Negative hybrid deviation
PB.3940_20540,2-year,0.08894451185752472,0.05991175821588002,-7.475700733594604e-05,0.01547688079078563,Positive hybrid deviation
PB.3940_20541,1-year,0.12908187827046344,0.041263824193162664,0.08238057307275604,-0.06446740147844707,Negative hybrid deviation
PB.3940_20541,2-year,-0.03348429110563239,0.05964181741100223,-0.09438134099950601,0.12357463346357143,Positive hybrid deviation
PB.3940_20543,1-year,-0.005408844544615654,0.25110851124126166,0,0.2538129335135695,Positive hybrid deviation
PB.3940_20543,2-year,-0.0434966216216216,-0.05044782950447946,0,-0.028699518693668657,Negative hybrid deviation
PB.3940_20556,1-year,0.06849763802323056,0.03212802818949606,-0.006627063493539698,0.0011927409246506315,Positive hybrid deviation
PB.3940_20556,2-year,0.009524797360301242,-0.06460001498579497,0.237357927451508,-0.18804137739169957,Negative hybrid deviation
PB.3940_20557,1-year,0.1950150308862434,0.358918623256578,0.6418484839369641,-0.05951313415502579,Negative hybrid deviation
PB.3940_20557,2-year,-0.24505940351659694,-0.059916586897917734,-0.21769483234116366,0.17146053103096257,Positive hybrid deviation
PB.3940_2056,1-year,-0.157342657342657,-0.058027640636307,0.32560688829704065,-0.14215975611349882,Negative hybrid deviation
PB.3940_2056,2-year,-0.295906432748538,0.09802461420048164,-0.1196528063722283,0.3058042337608648,Positive hybrid deviation
PB.3940_20582,1-year,-0.007208303116564063,0.07975011268797169,0.244946752881953,-0.03911911219472278,Negative hybrid deviation
PB.3940_20582,2-year,0.09791768515172772,-0.023077642260921682,0.03321162905558894,-0.08864229936458001,Negative hybrid deviation
PB.3940_2059,1-year,-0.21237530656665096,-0.18388341826467464,0.11894868094797811,-0.1371701054553382,Negative hybrid deviation
PB.3940_2059,2-year,-0.10320292360651495,0.10467158468109172,-0.021681010067428473,0.16711355151806345,Positive hybrid deviation
PB.3940_20596,2-year,-0.1295828980760487,0.4714240718677676,0.0033807752339706336,0.5345251332888066,Positive hybrid deviation
PB.3940_206,2-year,0,0.16666666666666669,0,0.16666666666666669,Positive hybrid deviation
PB.3940_20630,1-year,-0.3318817878028403,-0.11119494746255268,-0.33333333333333337,0.22141261310553415,Positive hybrid deviation
PB.3940_20630,2-year,-0.27999999999999997,-0.02645502645502662,0.22500000000000003,0.0010449735449733488,Positive hybrid deviation
PB.3940_20640,1-year,-0.2550182923562331,-0.024073494647320393,0.0023980770297608346,0.10223661301591572,Positive hybrid deviation
PB.3940_20640,2-year,0.40809552607103466,0.08512342400532899,0.32565225826594635,-0.2817504681631615,Negative hybrid deviation
PB.3940_20641,1-year,0.2727272727272728,0.30102626659376336,0.07543303119985337,0.12694611463020028,Positive hybrid deviation
PB.3940_20641,2-year,-0.027241099640044633,-0.0792927496321959,0.17667959088194257,-0.15401199525314488,Negative hybrid deviation
PB.3940_20643,1-year,-0.1036357242564145,0.09199231399644801,0.0003497291634609336,0.1436353115429248,Positive hybrid deviation
PB.3940_20643,2-year,0.027893957252798918,0.017890246174578996,-0.018926897780569833,0.013406716438464453,Positive hybrid deviation
PB.3940_20656,1-year,0.8721436116132837,0.14641579465838228,0.04450508461801797,-0.31190855345726853,Negative hybrid deviation
PB.3940_20656,2-year,0.032301070411033694,0.004800616074263631,0.0009670062464626761,-0.011833422254484555,Negative hybrid deviation
PB.3940_20660,1-year,-0.11224657926785564,-0.43684708389839705,-0.10505159056463731,-0.3281979989821506,Negative hybrid deviation
PB.3940_20660,2-year,-0.14904119165874508,-0.006674380091555743,0.01796845953360271,0.05886198597101544,Positive hybrid deviation
PB.3940_20664,1-year,-0.002593211905706716,0.01559431377920062,-0.0029655990510082998,0.018373719257558128,Positive hybrid deviation
PB.3940_20664,2-year,-0.0014645045051182581,0.06961662597686302,0.008069575819870268,0.06631409031948701,Positive hybrid deviation
PB.3940_20667,1-year,0.9523809523809523,0.1022727272727274,0.04865689865689887,-0.3982461982461982,Negative hybrid deviation
PB.3940_20667,2-year,-0.17220882565710166,-0.15037593984962405,-0.06050863913767168,-0.03401720745223738,Negative hybrid deviation
PB.3940_20674,2-year,0.08864197530864204,0.5952380952380951,0.05593203093203091,0.5229510921177587,Positive hybrid deviation
PB.3940_20690,1-year,-0.1186369538310702,-0.08598469805985931,-0.008285086586963697,-0.02252367785084236,Negative hybrid deviation
PB.3940_20690,2-year,-0.06769411897992628,-0.21809440892166698,0.028373633834538392,-0.19843416634897304,Negative hybrid deviation
PB.3940_207,1-year,0.18968324701914996,-0.18329394668497068,-0.02728200905154876,-0.2644945656687713,Negative hybrid deviation
PB.3940_207,2-year,0.02683012257507833,-0.016809844416388886,0.023029323547885783,-0.04173956747787094,Negative hybrid deviation
PB.3940_20700,1-year,-0.0720232875760614,-0.009760769754566767,0.046991550776027534,0.0027550986454501648,Positive hybrid deviation
PB.3940_20700,2-year,-0.0034671470865225333,-0.002177319340113235,0.007397520532900768,-0.004142506063302352,Negative hybrid deviation
PB.3940_20707,1-year,0.1691864606935919,-0.16468293964177866,0.0280717872108145,-0.26331206359398185,Negative hybrid deviation
PB.3940_20707,2-year,-0.03148000213342805,-0.18383910848907337,0.06545581759211061,-0.20082701621841464,Negative hybrid deviation
PB.3940_20749,1-year,0.1717624827116247,-0.001436352708096278,0.07525878606978176,-0.1249469870987995,Negative hybrid deviation
PB.3940_20749,2-year,0.043654249314627025,0.03866483740494764,-0.03050033366757665,0.03208787958142245,Positive hybrid deviation
PB.3940_20753,1-year,-0.1718833188160787,-0.34474292387919486,0.19694390105777065,-0.35727321500004083,Negative hybrid deviation
PB.3940_20753,2-year,0.135489019533271,0.041562192921047375,0.2635213949146897,-0.15794301430293298,Negative hybrid deviation
PB.3940_20754,1-year,-0.488888888888889,-0.3334771533271462,-0.43137254901960764,0.12665356562710206,Positive hybrid deviation
PB.3940_20754,2-year,0.2652081522264078,-0.29605263157894735,0.17176442904205702,-0.5145389222131798,Negative hybrid deviation
PB.3940_20760,1-year,0.10482932979110293,-0.06361143151306337,0.04773131653000934,-0.1398917546736195,Negative hybrid deviation
PB.3940_20760,2-year,0.16368645122583503,-0.218252079917846,-0.26426343454385665,-0.1679635882588352,Negative hybrid deviation
PB.3940_20763,1-year,0.23025180657482947,-0.12562493293422594,0.21966354810421496,-0.35058261027374815,Negative hybrid deviation
PB.3940_20763,2-year,-0.13383291226609187,0.00289189401955664,0.08714512130399102,0.026235789500607065,Positive hybrid deviation
PB.3940_20765,1-year,-0.10249056919951012,-0.06412711183107267,-0.1731692860647276,0.07370281580104618,Positive hybrid deviation
PB.3940_20765,2-year,-0.11923622750644605,0.019519564018814828,0.014404642964311654,0.07193535628988203,Positive hybrid deviation
PB.3940_2078,1-year,0.0917824734428973,-0.09766661226369594,-0.06684649457869307,-0.11013460169579806,Negative hybrid deviation
PB.3940_2078,2-year,-0.009429551664833669,0.028548098146865708,-0.04165775512688963,0.054091751542727357,Positive hybrid deviation
PB.3940_20786,1-year,-0.07780507780507773,0.010790471273880775,0.029415679749057344,0.03498517030189097,Positive hybrid deviation
PB.3940_20786,2-year,0.030637254901960675,0.0014485111512980708,-0.001079028195346332,-0.0133306022020091,Negative hybrid deviation
PB.3940_2079,1-year,0.17032603591257875,-0.15796237473424718,0.0029524422381564997,-0.24460161380961482,Negative hybrid deviation
PB.3940_2079,2-year,0.006950480506663623,0.009986533282970236,0.0021002100210020997,0.005461188019137375,Positive hybrid deviation
PB.3940_20806,1-year,0.14517900591371133,-0.14758853001759767,-0.15474744564168136,-0.14280431015361267,Negative hybrid deviation
PB.3940_20806,2-year,-0.10299814683776104,0.04226198672443465,-0.13379788163600237,0.16066000096131636,Positive hybrid deviation
PB.3940_20807,1-year,0.05176053838411848,-0.076041181651993,0.43906503444931466,-0.3214539680687096,Negative hybrid deviation
PB.3940_20807,2-year,-0.11641915629765906,0.025943211470072614,-0.10827313492104274,0.13828935707942352,Positive hybrid deviation
PB.3940_2081,1-year,0.09886599688253694,-0.05532047496960002,-0.11704527597911563,-0.04623083542131068,Negative hybrid deviation
PB.3940_2081,2-year,0.021894920067567353,-0.11732921486145509,0.0015859739715103904,-0.12906966188099395,Negative hybrid deviation
PB.3940_20815,1-year,0.3220859926942817,0.14816223203625511,-0.07115361226108968,0.02269604181965912,Positive hybrid deviation
PB.3940_20815,2-year,-0.10886638569391938,-0.09343749682359925,-0.09437728447219068,0.008184338259455776,Positive hybrid deviation
PB.3940_20833,1-year,0.1909055546441107,0.030757844805328283,-0.04230168498779585,-0.043544090022829135,Negative hybrid deviation
PB.3940_20833,2-year,-0.06451039730738428,0.037242851769193064,-0.020310829927905782,0.0796534653868381,Positive hybrid deviation
PB.3940_20834,1-year,-0.014154933400897733,-0.024192214300611248,0.0006295247088446976,-0.01742950995458473,Negative hybrid deviation
PB.3940_20834,2-year,0.019618601110342068,0.04742901911783992,0.0024418915131848573,0.03639877280607646,Positive hybrid deviation
PB.3940_20838,1-year,0.12988670101116837,0.08893092250320803,0.0003550193043553307,0.02381006234544618,Positive hybrid deviation
PB.3940_20838,2-year,-0.010993273353098465,0.022949822212607884,-0.012799793213432331,0.03484635549587328,Positive hybrid deviation
PB.3940_20844,1-year,0.15223777298989594,-0.08544347180260436,-0.06797677583232298,-0.12757397038139084,Negative hybrid deviation
PB.3940_20844,2-year,-0.007039438231519313,-0.22919604974189134,-0.16374708041374697,-0.1438027904192582,Negative hybrid deviation
PB.3940_20845,1-year,0.5235583948575866,-0.3045342025436499,0.005153167986354266,-0.5688899839656203,Negative hybrid deviation
PB.3940_20845,2-year,0.009974295050254663,0.06786279449852414,0.012343637252040799,0.05670382834737641,Positive hybrid deviation
PB.3940_20879,1-year,0.10089960948513862,0.014818723113867227,-0.03208690427480617,-0.019587629491298997,Negative hybrid deviation
PB.3940_20879,2-year,-0.032227538543328035,-0.014643932026851186,-0.030414162696969796,0.01667691859329773,Positive hybrid deviation
PB.3940_2088,1-year,0.12275999025202464,-0.08913463817992573,-0.18143882127475486,-0.05979522266856062,Negative hybrid deviation
PB.3940_2088,2-year,0.04355617928445202,0.02734967793934795,-0.03554001736621171,0.023341596980227794,Positive hybrid deviation
PB.3940_2091,1-year,0.019858758185212447,-0.01987703965323826,0,-0.029806418745844485,Negative hybrid deviation
PB.3940_2091,2-year,-0.007292431565666516,-0.034627566433855075,0.002389486260454,-0.03217609378124882,Negative hybrid deviation
PB.3940_20920,1-year,-0.5,3.3306690738754696e-16,-1,0.7500000000000003,Positive hybrid deviation
PB.3940_20920,2-year,0,0.8888888888888891,-0.7,1.238888888888889,Positive hybrid deviation
PB.3940_20922,1-year,-0.1602536263445523,-0.16582928512369832,0,-0.08570247195142217,Negative hybrid deviation
PB.3940_20922,2-year,-0.15807219052696178,-0.03294213016148961,-0.008849557522124019,0.050518743863053286,Positive hybrid deviation
PB.3940_20926,1-year,-0.16366833033485306,-0.2290708888326254,-0.04025634377861657,-0.1271085517758906,Negative hybrid deviation
PB.3940_20926,2-year,-0.10136305592157469,-0.1619546341722143,-0.03761951716618997,-0.09246334762833198,Negative hybrid deviation
PB.3940_20929,1-year,0.1642609353850304,0.09897124300864069,0.22930103798804308,-0.09780974367789605,Negative hybrid deviation
PB.3940_20929,2-year,0.004217365404981743,0.04418601109931175,-0.0737704684538466,0.07896256262374418,Positive hybrid deviation
PB.3940_2093,1-year,-0.6001955034213099,-0.019150068007237314,-0.24070334694008627,0.40129935717346077,Positive hybrid deviation
PB.3940_2093,2-year,-0.004719353881497357,-0.04032170797524334,-0.22283807689516527,0.07345700741308797,Positive hybrid deviation
PB.3940_20930,1-year,0.265010671516554,0.09291756988286629,0.0007593014426727334,-0.039967416596747074,Negative hybrid deviation
PB.3940_20930,2-year,-0.013599580607569606,-0.08597497541533144,0,-0.07917518511154664,Negative hybrid deviation
PB.3940_20931,1-year,-0.3845773550830205,0.4282886308911684,0,0.6205773084326787,Positive hybrid deviation
PB.3940_20931,2-year,0.3774019977213239,-0.0051393436946762,0,-0.19384034255533814,Negative hybrid deviation
PB.3940_2095,1-year,0.12984034770701158,-0.21406144377143455,0.2797051745324386,-0.41883420489115963,Negative hybrid deviation
PB.3940_2095,2-year,-0.13031179635374024,-0.07509059382797656,0.1694865954889213,-0.0946779933955671,Negative hybrid deviation
PB.3940_20969,1-year,0.204359792556412,-0.02974748262515592,0.06302469436746017,-0.163439726087092,Negative hybrid deviation
PB.3940_20969,2-year,-0.06474745722583597,-0.025327404551677035,0.02253032255707932,-0.00421883721729871,Negative hybrid deviation
PB.3940_20973,1-year,-0.4052484349377277,0.02722621741683573,0.004343956983770325,0.22767845639381443,Positive hybrid deviation
PB.3940_20973,2-year,0.04823548391256638,0.0035259396842088897,0.03960292332190363,-0.04039326393302611,Negative hybrid deviation
PB.3940_20976,1-year,-0.168038330444967,0.059415571940737294,0.04322505243128695,0.12182221094757731,Positive hybrid deviation
PB.3940_20976,2-year,0.011913636128015326,0.013355057732339665,-0.006941423756006274,0.010868951546335139,Positive hybrid deviation
PB.3940_20978,1-year,0.0070464899062996356,-0.012712218819989629,0.014504720267063398,-0.023487823906671146,Negative hybrid deviation
PB.3940_20978,2-year,-0.0038018470082787914,0.010766016562170577,-0.055985940133511214,0.04065991013306558,Positive hybrid deviation
PB.3940_20984,2-year,0.1715703299429422,0,-0.33333333333333337,0.08088150169519559,Positive hybrid deviation
PB.3940_20986,1-year,0.018860846054640668,0.03443163187644238,0.03520907049272559,0.007396673602759252,Positive hybrid deviation
PB.3940_20986,2-year,0.00898092483250279,0.004730258071318549,0.035967780688729745,-0.017744094689297718,Negative hybrid deviation
PB.3940_20991,1-year,0.13189816746785232,-0.12104495859532305,0.043807241350789616,-0.20889766300464402,Negative hybrid deviation
PB.3940_20991,2-year,0.08092192898284001,0.07231425715186074,-0.09876689392653193,0.0812367396237067,Positive hybrid deviation
PB.3940_20992,1-year,-0.04892371801623535,0.026698516327345767,-0.01032677108461999,0.05632376087777344,Positive hybrid deviation
PB.3940_20992,2-year,-0.05148290537615041,0.026656605613123996,0.003988831138231452,0.050403642732083476,Positive hybrid deviation
PB.3940_20995,1-year,-0.19507093611503554,-0.259484181248471,-0.0597902283904197,-0.13205359899574337,Negative hybrid deviation
PB.3940_20995,2-year,-0.007214780575852342,-0.12342578399715204,-0.06252164877743271,-0.08855756932050951,Negative hybrid deviation
PB.3940_2100,1-year,-0.26488691295410166,-0.05363577293401878,-0.40413943355119836,0.28087740031863123,Positive hybrid deviation
PB.3940_2100,2-year,0.18069635410215135,-0.028129383536360297,0.14247500155428536,-0.18971506136457866,Negative hybrid deviation
PB.3940_21039,1-year,-0.032356774014624334,0.08753422678056533,-0.10267645436455697,0.15505084097015598,Positive hybrid deviation
PB.3940_21039,2-year,-0.013820981679552258,-0.04621515056211445,-0.18355132762828275,0.05247100409180305,Positive hybrid deviation
PB.3940_2104,1-year,0.01720961041339797,-0.11362328101812097,-0.037392593272603664,-0.10353178958851812,Negative hybrid deviation
PB.3940_2104,2-year,-0.16273705078786632,-0.003923086351878269,0.12217592857342828,0.016357474755340752,Positive hybrid deviation
PB.3940_21051,1-year,-0.17022427693520067,0.07316517804893566,0.07161464338466964,0.12246999482420118,Positive hybrid deviation
PB.3940_21051,2-year,-0.11729007642385872,0.11336894302878137,0.055608742238850345,0.14420961012128555,Positive hybrid deviation
PB.3940_21085,1-year,0,0.02643455834945203,0,0.02643455834945203,Positive hybrid deviation
PB.3940_21085,2-year,0,0,0,0,No hybrid deviation
PB.3940_21093,1-year,-0.08201900708137269,-0.07784167139830561,0.012244392718357311,-0.04295436421679792,Negative hybrid deviation
PB.3940_21093,2-year,0.017655190414200606,0.05368756270713737,0.008522173475042027,0.040598880762516054,Positive hybrid deviation
PB.3940_21097,1-year,-0.021456461629243365,-0.2559837251817624,-0.014740333087560566,-0.23788532782336042,Negative hybrid deviation
PB.3940_21097,2-year,0.04272232238273145,0.053785926833219366,0.0120706883703557,0.02638942145667579,Positive hybrid deviation
PB.3940_21101,1-year,0,0.07928480028223639,-0.13060639487497827,0.14458799771972553,Positive hybrid deviation
PB.3940_21101,2-year,-0.02450516562327465,-0.06170018152044909,0.016829767434221043,-0.05786248242592229,Negative hybrid deviation
PB.3940_21105,1-year,0,-0.04014525119848323,0,-0.04014525119848323,Negative hybrid deviation
PB.3940_21105,2-year,0.0044826204547731,-0.01392040800349037,-0.08771929824561397,0.027697930891930067,Positive hybrid deviation
PB.3940_21115,1-year,-0.12323726148662334,-0.17943243907831435,0.06067064521680665,-0.148149130943406,Negative hybrid deviation
PB.3940_21115,2-year,-0.13619456952702447,0.0046427634613499524,0.1890863124045309,-0.021803107977403258,Negative hybrid deviation
PB.3940_2112,1-year,-0.10877263026287509,0.18977586235671262,0.035695553827221005,0.22631440057453966,Positive hybrid deviation
PB.3940_2112,2-year,0.008068081343943323,0.16163346183355598,-0.02813191408990323,0.17166537820653593,Positive hybrid deviation
PB.3940_21126,1-year,-0.21580494589784108,-0.16723301239896088,0,-0.05933053945004034,Negative hybrid deviation
PB.3940_21126,2-year,-0.35810157824008837,-0.26406441251720936,0,-0.08501362339716517,Negative hybrid deviation
PB.3940_21134,1-year,-0.06084439344642939,-0.10658295012380636,0.3210758377425043,-0.23669867227184382,Negative hybrid deviation
PB.3940_21134,2-year,0.16939653054204162,0.18229375987996665,-0.4404901141743247,0.3178405516961082,Positive hybrid deviation
PB.3940_21137,1-year,0.2723707236517794,0.13691041389847325,-0.2735692019006687,0.1375096530229179,Positive hybrid deviation
